SeniorCitizen,tenure,MonthlyCharges,numAdminTickets,numTechTickets,Churn,avg_charge,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaperlessBilling_Yes,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_medium,tenure_group_long
0,1,19.75,0,0,1,9.875,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,56,64.65,0,0,0,64.30789473684212,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1
0,68,79.6,0,1,0,79.93913043478261,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1
0,14,19.5,0,0,0,18.133333333333333,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
0,68,99.55,0,0,0,96.6376811594203,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
1,55,74.0,0,2,0,72.36428571428571,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,16,38.9,0,0,0,39.08235294117647,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1,9,79.55,0,0,0,71.85499999999999,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,14,65.45,0,1,1,62.50666666666667,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
1,58,98.7,0,5,1,98.51864406779661,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
0,53,46.3,0,0,0,47.163888888888884,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
0,70,99.35,0,0,0,97.80985915492958,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1
1,14,95.8,0,0,0,89.75333333333333,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
0,22,67.5,0,0,1,67.13260869565217,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0
0,10,78.15,0,0,0,69.55909090909091,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0,29,26.1,0,0,0,23.084999999999997,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,69.6,0,0,1,34.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,49,84.35,0,2,1,81.187,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
1,68,100.2,0,7,1,99.29927536231884,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
0,1,78.05,0,0,1,39.025,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,30,40.35,0,0,0,38.291935483870965,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
0,72,79.2,4,0,0,73.99863013698629,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
0,10,20.9,0,0,0,22.454545454545453,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,7,73.6,5,0,1,65.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9,74.75,0,0,1,70.66,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,49.9,0,0,0,24.95,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,20,68.9,2,0,0,65.2547619047619,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,1,20.25,0,0,0,10.125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,29,76.0,0,0,0,73.84166666666667,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,1,74.0,0,0,0,37.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3,82.3,0,0,0,53.6,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0,20,89.4,0,0,0,89.10238095238095,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
0,64,99.15,0,0,0,94.94153846153846,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1
0,6,29.45,5,0,0,23.064285714285713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,19.8,2,0,0,19.866666666666667,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,6,59.15,0,0,0,48.1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,7,44.75,0,0,0,41.70625,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,72,90.8,3,0,0,89.2027397260274,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1
0,8,49.55,0,0,0,43.71666666666667,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,67,106.7,0,0,0,103.08088235294117,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1
1,24,93.55,0,2,1,90.56200000000001,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
0,72,94.45,2,0,0,94.81780821917808,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1
0,33,19.45,0,0,0,17.654411764705884,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,2,25.05,0,0,1,18.783333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,70,67.95,0,0,0,65.69225352112676,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1
0,22,65.25,0,0,0,62.68695652173913,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
0,59,99.45,0,0,0,93.72833333333332,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1
0,36,20.35,0,0,0,18.80675675675676,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
0,51,19.95,0,0,0,19.783653846153847,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,53,77.4,0,0,0,76.96203703703704,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
0,20,19.7,1,0,0,18.83809523809524,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,63,99.7,0,6,0,98.9125,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
0,40,74.8,0,0,0,72.48048780487804,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,35,19.15,0,0,0,17.72222222222222,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
0,26,78.95,0,0,0,75.3425925925926,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,27,95.55,0,3,1,89.64999999999999,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
0,53,62.85,0,0,0,63.324074074074076,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1
1,34,71.55,4,0,0,69.35285714285715,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,19,94.95,0,0,0,88.0125,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
0,43,86.1,0,0,0,80.71931818181818,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1
0,6,19.55,0,0,0,17.557142857142857,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,56,24.8,0,4,0,24.985964912280703,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
0,57,39.3,0,4,1,36.404310344827586,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
0,34,84.05,0,0,0,83.14142857142856,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
0,10,36.25,1,0,0,34.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,20.25,0,0,1,10.125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,13,23.9,0,0,1,21.485714285714288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,56,98.6,0,0,0,97.91315789473684,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
0,55,103.65,0,0,0,101.36874999999999,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1
0,36,92.9,0,0,0,91.33108108108108,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
0,47,19.9,0,0,0,19.644791666666666,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,12,20.1,0,0,0,17.876923076923077,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,1,85.45,0,0,1,42.725,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,24,80.5,0,0,0,83.538,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,63,99.9,3,6,1,95.890625,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
1,35,39.85,4,0,0,39.849999999999994,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
0,67,60.5,0,0,0,56.911764705882355,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1
0,25,84.8,0,0,1,78.59423076923078,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0,21,103.85,0,0,0,100.68181818181819,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
0,13,67.8,0,0,0,60.160714285714285,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
0,35,75.2,0,0,1,71.5611111111111,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,71,24.85,0,0,0,26.40277777777778,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,29,19.35,0,0,0,20.053333333333335,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,71,49.35,0,7,1,48.822916666666664,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1
1,7,89.0,3,0,0,75.68125,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1,57,55.0,0,0,0,53.345689655172414,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1
0,65,76.15,0,0,0,74.69015151515151,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
0,27,20.3,0,0,0,21.251785714285713,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,6,74.9,0,0,1,67.11428571428571,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,72,117.35,0,0,0,115.56506849315069,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
0,1,19.75,0,0,0,9.875,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,11,45.2,0,0,0,41.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,39,25.2,0,0,0,24.69875,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,59,89.75,0,0,0,91.615,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1
0,26,75.0,0,0,0,70.67962962962963,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0
1,2,49.95,0,0,0,35.699999999999996,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,72,65.7,3,0,0,62.67602739726028,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
0,65,67.05,3,1,0,65.29621212121212,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1
0,72,110.9,4,0,0,108.53082191780823,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
0,6,87.95,0,0,0,74.62142857142858,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1,32,19.8,0,0,0,17.809090909090912,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,50,75.7,0,0,0,76.00392156862745,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
0,61,62.15,2,0,0,60.94919354838709,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1
0,15,101.25,3,0,1,91.078125,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0
0,72,115.15,4,0,0,114.37602739726029,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
0,9,18.95,0,0,1,18.56,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,19.5,0,0,0,9.75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,12,86.55,0,0,0,82.06923076923077,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,37,28.6,5,0,1,25.61973684210526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,61,20.4,0,0,0,19.781451612903226,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,18,19.8,4,0,0,18.01578947368421,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,21,45.65,0,0,0,44.775,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,68,56.4,0,0,0,57.223913043478255,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1
1,12,73.3,0,0,0,63.69615384615384,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,2,24.35,0,0,1,13.950000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,62,101.35,1,0,0,97.85238095238095,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
1,29,98.65,0,3,1,95.425,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
0,1,33.6,0,0,0,16.8,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,5,79.9,0,0,1,57.324999999999996,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,20.7,0,0,0,10.35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,62,104.05,0,0,0,104.61111111111111,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1
0,36,20.25,0,0,0,19.404054054054054,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,28,103.3,0,2,1,99.67758620689655,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0
0,69,73.7,0,0,0,69.79785714285715,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1
0,11,96.2,2,1,1,101.83749999999999,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
0,63,108.75,5,0,0,107.3703125,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1
0,23,20.15,0,0,0,16.900000000000002,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,10,19.75,0,0,0,18.931818181818183,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,71,25.95,0,0,0,25.02638888888889,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
1,45,70.05,0,0,0,66.575,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
0,70,24.05,0,0,0,24.8556338028169,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,22,84.75,0,0,0,78.98913043478261,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0,52,23.05,2,0,0,23.681132075471698,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,55,104.15,0,3,1,102.55446428571429,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1
0,65,59.95,0,0,0,59.41060606060606,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1
0,72,19.55,0,0,0,20.047260273972604,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10,19.6,0,0,0,17.222727272727273,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7,20.05,0,0,0,12.1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,5,85.55,0,0,0,68.08333333333333,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
0,24,78.6,0,0,0,73.866,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0
0,72,116.8,0,0,0,115.8458904109589,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
0,21,43.55,0,1,0,45.97727272727273,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
0,69,60.8,0,0,0,60.90571428571428,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1
0,44,54.9,4,0,0,56.64666666666666,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,61,65.2,0,0,0,63.95241935483871,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
1,24,102.95,0,2,1,99.868,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0
0,1,90.6,0,0,1,45.3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
0,6,50.8,0,0,1,41.15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,4,90.05,0,1,1,73.62,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
0,72,108.2,0,0,0,107.4054794520548,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1
0,72,92.0,3,0,0,90.85958904109589,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
1,14,75.1,0,0,0,67.55666666666667,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,7,25.05,0,0,0,19.11875,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,48,75.15,0,0,0,76.99285714285715,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,55,19.5,0,0,0,18.32767857142857,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1,19.3,0,0,0,9.65,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,45,112.2,4,0,0,109.38804347826088,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1
0,3,70.3,0,0,0,55.1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,71,19.6,0,0,0,19.67361111111111,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,8,20.25,0,0,0,17.594444444444445,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,75.85,0,0,1,64.15,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,69,80.65,0,0,0,79.17928571428571,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1
0,1,68.5,0,0,1,34.25,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,72,115.75,0,0,0,115.66712328767125,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
0,11,73.5,3,0,1,65.97916666666667,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,71,80.6,0,0,0,79.28055555555555,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1
0,1,69.95,0,0,1,34.975,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,33,59.55,0,0,0,59.30294117647059,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0
0,16,19.05,0,0,0,19.21470588235294,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,56,95.65,3,0,0,95.99561403508773,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1
0,1,19.95,0,0,0,9.975,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5,70.05,3,0,1,57.73333333333333,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
0,57,19.4,0,5,0,18.303448275862067,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,56,36.1,0,0,0,34.58771929824562,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
0,8,94.0,0,1,1,85.96111111111111,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
0,22,61.15,0,3,1,61.82826086956521,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
0,1,19.75,0,0,0,9.875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,40,64.1,4,0,0,60.00853658536585,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1
0,46,19.75,0,0,0,18.22340425531915,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,63,19.7,0,0,0,19.93515625,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,68,110.2,0,0,0,108.22463768115942,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1
0,69,106.35,0,0,0,103.73928571428571,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1
0,56,90.55,0,0,0,89.76491228070176,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
0,10,65.9,1,0,0,60.00454545454545,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
0,63,104.5,0,0,0,102.98125,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1
0,24,52.5,0,0,0,48.326,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0
0,19,56.1,0,0,0,51.69500000000001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
0,22,88.75,0,0,0,81.96304347826087,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
0,29,84.45,0,2,1,82.23666666666666,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
0,13,75.3,0,1,1,70.675,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0
0,70,26.0,2,0,0,28.266901408450703,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,49,99.4,0,0,0,100.5,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1
1,43,109.55,1,3,1,109.7784090909091,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1
0,3,19.6,0,0,1,14.9375,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,42,73.15,0,0,0,71.81976744186046,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1
0,57,54.65,0,0,0,54.04655172413793,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1,2,66.4,0,0,1,31.516666666666666,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,72,115.55,0,0,0,113.86849315068493,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
1,46,104.45,0,0,0,103.48617021276597,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1
1,66,100.05,0,5,1,102.56567164179104,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
0,62,102.0,0,4,1,103.63888888888889,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1
0,72,91.15,0,0,0,90.93013698630136,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,35,89.7,0,0,0,87.93333333333334,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
0,17,90.2,0,0,1,80.78611111111111,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
0,72,92.4,0,0,0,92.96027397260275,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
0,28,19.9,0,0,0,18.724137931034484,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,56,25.15,0,0,1,23.283333333333335,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
0,31,79.85,0,0,1,75.1296875,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,45,18.85,0,0,0,18.854347826086954,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,25.75,0,0,0,12.875,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,2,49.6,3,0,1,38.233333333333334,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,6,20.95,0,0,0,15.642857142857142,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,48,97.05,0,0,0,95.77448979591837,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1
0,25,25.4,0,0,0,21.032692307692308,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,64,19.7,3,0,0,19.60076923076923,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,50,35.0,0,0,0,34.94901960784314,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
0,52,101.25,0,0,0,100.02075471698114,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
